"Date","Price","Open","High","Low","Vol.","Change %"
"01/19/2017","18,505","18,681","18,681","18,505","302.08K","-0.31%"
"01/18/2017","18,563","18,575","18,634","18,563","656.88K","0.00%"
"01/17/2017","18,563","18,563","18,622","18,505","854.56K","-0.32%"
"01/16/2017","18,622","18,681","18,798","18,622","668.72K","-0.63%"
"01/13/2017","18,740","18,798","18,834","18,693","675.12K","-0.31%"
"01/12/2017","18,798","18,798","19,080","18,798","1.65M","0.00%"
"01/11/2017","18,798","18,505","18,798","18,505","2.79M","1.78%"
"01/10/2017","18,469","18,352","18,610","18,223","1.44M","0.32%"
"01/09/2017","18,411","18,563","18,563","18,387","1.01M","-0.70%"
"01/06/2017","18,540","18,528","18,669","18,446","1.68M","0.00%"
"01/05/2017","18,540","18,481","18,540","18,446","935.44K","0.32%"
"01/04/2017","18,481","18,411","18,540","18,340","600.72K","0.38%"
"01/03/2017","18,411","18,328","18,446","18,211","1.02M","0.45%"
"12/30/2016","18,328","18,434","18,563","18,270","5.91M","-1.89%"
"12/29/2016","18,681","18,681","18,798","18,505","2.56M","-0.12%"
"12/28/2016","18,704","18,740","18,740","18,575","1.13M","-0.19%"
"12/27/2016","18,740","18,669","18,916","18,575","2.02M","0.38%"
"12/26/2016","18,669","18,211","18,669","18,211","2.24M","2.65%"
"12/23/2016","18,187","18,223","18,305","18,152","1.59M","-0.13%"
"12/22/2016","18,211","18,211","18,293","18,047","2.00M","-0.45%"
"12/21/2016","18,293","18,164","18,317","18,094","1.25M","0.71%"
"12/20/2016","18,164","17,624","18,164","17,518","2.34M","2.38%"
"12/19/2016","17,741","18,328","18,622","17,389","11.16M","-1.56%"
"12/16/2016","18,023","17,976","18,129","17,917","418.56K","-0.26%"
"12/15/2016","18,070","18,305","18,305","18,070","887.60K","-0.77%"
"12/14/2016","18,211","17,859","18,211","17,859","572.00K","1.57%"
"12/13/2016","17,929","17,882","18,035","17,753","673.44K","0.00%"
"12/12/2016","17,929","18,270","18,270","17,929","675.12K","-1.55%"
"12/09/2016","18,211","18,211","18,328","18,094","654.40K","0.00%"
"12/08/2016","18,211","18,434","18,434","18,035","777.68K","0.52%"
"12/07/2016","18,117","18,035","18,199","17,635","1.44M","0.13%"
"12/06/2016","18,094","18,446","18,787","18,035","2.39M","-1.91%"
"12/05/2016","18,446","19,268","19,268","18,446","2.00M","-4.85%"
"12/02/2016","19,386","19,586","19,586","19,386","1.34M","-0.30%"
"12/01/2016","19,445","19,386","19,680","19,386","1.99M","0.30%"
"11/30/2016","19,386","19,151","19,386","19,033","1.57M","1.23%"
"11/29/2016","19,151","19,268","19,268","19,092","898.56K","0.31%"
"11/28/2016","19,092","19,092","19,445","19,092","2.29M","-0.31%"
"11/25/2016","19,151","19,057","19,268","18,798","862.16K","0.56%"
"11/24/2016","19,045","19,033","19,268","19,033","548.24K","0.06%"
"11/23/2016","19,033","19,268","19,386","18,798","1.93M","-1.46%"
"11/22/2016","19,315","18,340","19,315","18,340","2.18M","5.05%"
"11/21/2016","18,387","18,375","18,552","18,328","381.52K","0.32%"
"11/18/2016","18,328","18,105","18,505","18,105","554.48K","0.32%"
"11/17/2016","18,270","18,094","18,528","17,976","1.20M","1.64%"
"11/16/2016","17,976","18,223","18,246","17,964","1.28M","-1.41%"
"11/15/2016","18,234","18,505","18,563","18,164","1.30M","-1.15%"
"11/14/2016","18,446","18,446","18,904","18,446","1.59M","-0.76%"
"11/11/2016","18,587","18,505","18,798","18,328","847.92K","0.44%"
"11/10/2016","18,505","18,681","18,916","18,387","1.87M","1.61%"
"11/09/2016","18,211","17,894","18,211","17,271","2.56M","0.52%"
"11/08/2016","18,117","18,035","18,446","17,976","1.09M","1.12%"
"11/07/2016","17,917","17,859","18,082","17,812","277.44K","0.66%"
"11/04/2016","17,800","17,976","18,270","17,741","2.71M","-0.98%"
"11/03/2016","17,976","17,154","17,976","17,154","5.02M","4.22%"
"11/02/2016","17,248","17,271","17,541","17,154","835.28K","-0.13%"
"11/01/2016","17,271","16,801","17,295","16,801","844.88K","1.38%"
"10/31/2016","17,036","17,447","17,447","17,036","947.04K","-2.36%"
"10/28/2016","17,447","17,212","17,447","17,212","945.20K","1.37%"
"10/27/2016","17,212","17,024","17,212","17,024","1.10M","1.73%"
"10/26/2016","16,919","16,836","17,212","16,836","1.62M","0.00%"
"10/25/2016","16,919","17,107","17,142","16,801","1.28M","-1.03%"
"10/24/2016","17,095","17,847","17,847","17,095","1.83M","-3.64%"
"10/21/2016","17,741","17,741","18,211","17,530","1.38M","0.66%"
"10/20/2016","17,624","17,659","17,682","17,389","1.15M","-0.20%"
"10/19/2016","17,659","17,835","17,964","17,635","831.36K","0.20%"
"10/18/2016","17,624","16,684","17,847","16,684","2.15M","4.68%"
"10/17/2016","16,836","17,154","17,248","16,813","1.68M","-3.18%"
"10/14/2016","17,389","17,436","17,859","17,342","1.17M","0.27%"
"10/13/2016","17,342","16,214","17,342","16,214","5.92M","6.96%"
"10/12/2016","16,214","15,885","16,319","15,885","988.00K","1.92%"
"10/11/2016","15,908","15,908","15,908","15,626","915.04K","0.89%"
"10/10/2016","15,767","15,755","15,908","15,755","570.08K","-0.22%"
"10/07/2016","15,802","15,955","16,073","15,755","842.48K","-0.96%"
"10/06/2016","15,955","15,849","16,214","15,838","842.88K","0.59%"
"10/05/2016","15,861","16,202","16,202","15,861","955.76K","-0.74%"
"10/04/2016","15,979","16,319","16,319","15,967","1.55M","-2.08%"
"10/03/2016","16,319","16,531","16,531","16,284","1.17M","-0.22%"
"09/30/2016","16,355","16,437","16,484","16,296","774.00K","0.44%"
"09/29/2016","16,284","16,155","16,566","16,096","1.85M","0.80%"
"09/28/2016","16,155","15,967","16,214","15,861","1.15M","1.18%"
"09/27/2016","15,967","15,849","15,990","15,802","934.72K","0.67%"
"09/26/2016","15,861","16,096","16,096","15,814","1.28M","-1.46%"
"09/23/2016","16,096","16,214","16,331","15,932","1.24M","-0.65%"
"09/22/2016","16,202","15,861","16,308","15,861","1.02M","2.15%"
"09/21/2016","15,861","15,626","16,037","15,626","1.04M","1.12%"
"09/20/2016","15,685","15,391","15,744","15,391","854.40K","1.91%"
"09/19/2016","15,391","15,755","15,767","15,274","2.12M","-2.31%"
"09/16/2016","15,755","15,744","15,932","15,626","1.21M","1.28%"
"09/15/2016","15,556","15,932","15,932","15,556","1.38M","-2.50%"
"09/14/2016","15,955","16,319","16,319","15,955","588.96K","-1.95%"
"09/13/2016","16,272","15,861","16,331","15,861","744.00K","2.59%"
"09/12/2016","15,861","16,449","16,449","15,767","1.97M","-3.57%"
"09/09/2016","16,449","16,919","16,919","16,214","3.02M","-2.78%"
"09/08/2016","16,919","17,036","17,036","16,801","1.16M","0.00%"
"09/07/2016","16,919","17,036","17,154","16,449","1.19M","-1.37%"
"09/06/2016","17,154","17,036","17,271","16,919","1.09M","0.69%"
"09/05/2016","17,036","16,919","17,036","16,684","1.20M","1.40%"
"09/01/2016","16,801","17,036","17,036","16,684","1.74M","-0.70%"
"08/31/2016","16,919","17,271","17,271","16,684","2.14M","0.00%"
"08/30/2016","16,919","16,214","16,919","16,214","1.92M","5.11%"
"08/29/2016","16,096","16,801","17,036","16,096","3.79M","-4.20%"
"08/26/2016","16,801","16,684","17,154","16,684","2.56M","0.70%"
"08/25/2016","16,684","17,036","17,154","16,566","3.85M","-2.74%"
"08/24/2016","17,154","17,976","18,446","17,154","8.13M","-4.57%"
"08/23/2016","17,976","17,624","17,976","17,389","1.67M","1.32%"
"08/22/2016","17,741","17,859","18,211","17,624","1.78M","-0.66%"
"08/19/2016","17,859","17,624","18,446","17,271","2.50M","0.67%"
"08/18/2016","17,741","17,976","17,976","17,624","1.39M","-1.95%"
"08/17/2016","18,094","17,506","18,211","17,271","2.39M","6.21%"
"08/16/2016","17,036","16,684","17,624","16,684","3.39M","2.84%"
"08/15/2016","16,566","16,096","16,801","15,979","2.35M","2.92%"
"08/12/2016","16,096","16,801","16,801","16,096","1.03M","-1.44%"
"08/11/2016","16,331","15,509","16,331","15,391","2.93M","5.30%"
"08/10/2016","15,509","15,391","15,744","15,274","1.23M","0.77%"
"08/09/2016","15,391","15,509","15,744","15,391","792.32K","-0.76%"
"08/08/2016","15,509","15,744","15,744","15,509","655.12K","0.00%"
"08/05/2016","15,509","15,156","15,626","15,156","1.25M","2.33%"
"08/04/2016","15,156","15,156","15,274","14,921","1.20M","4.03%"
"08/03/2016","14,569","14,334","14,686","14,334","1.41M","0.00%"
"08/02/2016","14,569","15,156","15,156","14,569","1.29M","-4.62%"
"08/01/2016","15,274","15,744","15,861","15,274","1.62M","-2.99%"
"07/29/2016","15,744","15,626","15,979","15,626","822.96K","0.76%"
"07/28/2016","15,626","15,274","15,861","15,156","966.96K","2.30%"
"07/27/2016","15,274","15,274","15,391","15,156","457.20K","0.00%"
"07/26/2016","15,274","15,626","15,626","15,274","449.20K","-2.25%"
"07/25/2016","15,626","15,861","15,861","15,274","537.84K","-1.48%"
"07/22/2016","15,861","15,039","15,861","14,569","3.08M","4.65%"
"07/21/2016","15,156","15,626","15,861","14,921","2.13M","-3.01%"
"07/20/2016","15,626","16,331","16,331","15,626","2.24M","-5.00%"
"07/19/2016","16,449","16,449","16,449","15,979","2.05M","0.72%"
"07/18/2016","16,331","16,214","16,449","16,096","1.79M","1.46%"
"07/15/2016","16,096","16,449","16,566","15,626","2.23M","-2.15%"
"07/14/2016","16,449","16,449","16,919","16,331","1.87M","0.00%"
"07/13/2016","16,449","16,214","16,566","15,979","1.66M","3.71%"
"07/12/2016","15,861","15,509","15,861","15,156","1.46M","2.27%"
"07/11/2016","15,509","15,156","15,979","15,156","1.78M","1.54%"
"07/08/2016","15,274","15,391","15,626","15,156","969.44K","-0.76%"
"07/07/2016","15,391","14,686","15,391","14,451","3.62M","6.50%"
"07/06/2016","14,451","14,334","14,451","14,099","1.51M","0.00%"
"07/05/2016","14,451","14,686","14,686","14,451","1.37M","-0.81%"
"07/04/2016","14,569","14,686","14,686","14,334","1.63M","0.82%"
"07/01/2016","14,451","14,451","14,686","14,334","2.03M","0.00%"
"06/30/2016","14,451","14,686","14,921","14,451","1.10M","-1.60%"
"06/29/2016","14,686","13,864","14,686","13,864","2.39M","5.04%"
"06/28/2016","13,981","13,981","14,216","13,864","1.09M","-2.46%"
"06/27/2016","14,334","14,099","14,334","13,511","1.61M","0.00%"
"06/24/2016","14,334","13,511","14,451","12,571","7.02M","6.09%"
"06/23/2016","13,511","12,571","13,511","12,571","3.59M","6.48%"
"06/22/2016","12,689","12,689","12,806","12,454","796.08K","0.00%"
"06/21/2016","12,689","12,924","12,924","12,454","2.11M","0.94%"
"06/20/2016","12,571","12,219","12,571","12,219","2.30M","7.00%"
"06/17/2016","11,749","11,867","12,102","11,514","1.23M","-1.96%"
"06/16/2016","11,984","11,749","12,102","11,690","944.32K","2.51%"
"06/15/2016","11,690","11,867","11,867","11,632","1.31M","-0.50%"
"06/14/2016","11,749","11,044","11,749","10,927","2.51M","6.38%"
"06/13/2016","11,044","11,044","11,044","10,927","986.88K","0.00%"
"06/10/2016","11,044","10,927","11,044","10,809","1.00M","1.62%"
"06/09/2016","10,868","10,985","11,044","10,750","2.44M","-2.12%"
"06/08/2016","11,103","11,279","11,279","11,044","2.27M","-1.04%"
"06/07/2016","11,220","10,985","11,279","10,927","2.93M","3.80%"
"06/06/2016","10,809","10,398","10,868","10,398","4.44M","4.55%"
"06/03/2016","10,339","10,045","10,398","10,045","2.43M","2.93%"
"06/02/2016","10,045","10,045","10,045","9,987","961.76K","0.00%"
"06/01/2016","10,045","10,104","10,104","9,987","717.44K","-0.58%"
"05/31/2016","10,104","10,104","10,163","10,045","1.25M","0.59%"
"05/30/2016","10,045","9,987","10,045","9,928","1.48M","1.18%"
"05/27/2016","9,928","9,693","9,987","9,634","3.43M","2.42%"
"05/26/2016","9,693","9,869","9,928","9,693","2.24M","-1.78%"
"05/25/2016","9,869","9,810","9,869","9,752","1.47M","0.60%"
"05/24/2016","9,810","9,575","9,869","9,575","4.71M","4.37%"
"05/23/2016","9,399","9,164","9,399","9,105","6.43M","3.89%"
"05/20/2016","9,047","8,929","9,105","8,929","338.56K","0.66%"
"05/19/2016","8,988","9,047","9,105","8,988","457.68K","-0.65%"
"05/18/2016","9,047","9,047","9,164","8,988","335.44K","0.00%"
"05/17/2016","9,047","8,871","9,047","8,871","827.60K","1.32%"
"05/16/2016","8,929","8,929","9,047","8,871","342.16K","0.00%"
"05/13/2016","8,929","9,164","9,164","8,929","909.28K","-1.93%"
"05/12/2016","9,105","9,164","9,223","9,047","585.28K","-1.28%"
"05/11/2016","9,223","9,223","9,223","9,105","1.02M","0.64%"
"05/10/2016","9,164","9,223","9,223","9,105","1.00M","-0.64%"
"05/09/2016","9,223","9,223","9,340","9,105","1.95M","0.00%"
"05/06/2016","9,223","9,164","9,282","9,164","1.80M","1.95%"
"05/05/2016","9,047","8,989","9,047","8,874","2.73M","1.29%"
"05/04/2016","8,932","8,643","9,104","8,643","2.58M","3.34%"
"04/29/2016","8,643","8,643","8,759","8,643","303.44K","-1.32%"
"04/28/2016","8,759","8,759","8,759","8,643","327.84K","0.00%"
"04/27/2016","8,759","8,759","8,874","8,701","396.88K","-0.65%"
"04/26/2016","8,816","8,874","8,932","8,816","882.56K","-0.65%"
"04/25/2016","8,874","8,874","8,874","8,701","1.08M","4.06%"
"04/22/2016","8,528","8,413","8,586","8,413","236.32K","0.00%"
"04/21/2016","8,528","8,528","8,528","8,413","218.16K","0.00%"
"04/20/2016","8,528","8,471","8,528","8,413","392.00K","0.00%"
"04/19/2016","8,528","8,759","8,759","8,528","453.20K","-2.64%"
"04/15/2016","8,759","8,586","8,816","8,586","657.44K","0.67%"
"04/14/2016","8,701","8,701","8,759","8,643","521.36K","-0.66%"
"04/13/2016","8,759","8,759","8,874","8,701","258.00K","-0.65%"
"04/12/2016","8,816","8,874","8,932","8,759","335.92K","-0.65%"
"04/11/2016","8,874","8,816","8,932","8,816","775.92K","0.66%"
"04/08/2016","8,816","8,759","8,874","8,701","815.20K","0.65%"
"04/07/2016","8,759","8,759","8,816","8,701","358.24K","0.67%"
"04/06/2016","8,701","8,759","8,816","8,643","268.48K","-0.66%"
"04/05/2016","8,759","8,643","8,759","8,643","281.68K","1.34%"
"04/04/2016","8,643","8,701","8,759","8,643","279.20K","-0.67%"
"04/01/2016","8,701","8,759","8,759","8,643","610.88K","0.00%"
"03/31/2016","8,701","8,874","8,932","8,701","479.92K","-1.95%"
"03/30/2016","8,874","8,816","8,932","8,816","246.96K","-0.65%"
"03/29/2016","8,932","8,932","9,047","8,874","809.12K","-0.63%"
"03/28/2016","8,989","9,104","9,104","8,989","683.76K","-0.64%"
"03/25/2016","9,047","9,047","9,104","8,989","750.48K","0.00%"
"03/24/2016","9,047","9,047","9,104","8,932","1.33M","0.65%"
"03/23/2016","8,989","8,932","8,989","8,874","651.68K","1.30%"
"03/22/2016","8,874","8,989","9,047","8,874","586.88K","-1.28%"
"03/21/2016","8,989","8,989","9,104","8,932","1.42M","1.30%"
"03/18/2016","8,874","8,874","8,932","8,816","634.32K","0.00%"
"03/17/2016","8,874","8,932","8,989","8,759","1.57M","0.00%"
"03/16/2016","8,874","9,104","9,104","8,874","2.39M","-3.14%"
"03/15/2016","9,162","9,162","9,162","9,047","910.72K","0.00%"
"03/14/2016","9,162","9,220","9,277","9,104","721.20K","0.00%"
"03/11/2016","9,162","9,104","9,220","9,047","1.68M","0.64%"
"03/10/2016","9,104","8,989","9,104","8,989","842.48K","1.28%"
"03/09/2016","8,989","8,989","9,104","8,989","872.96K","-0.64%"
"03/08/2016","9,047","9,104","9,162","8,989","859.28K","-0.63%"
"03/07/2016","9,104","9,162","9,220","9,047","1.06M","-0.63%"
"03/04/2016","9,162","9,047","9,335","8,989","2.71M","0.64%"
"03/03/2016","9,104","9,104","9,104","9,047","694.00K","0.00%"
"03/02/2016","9,104","8,701","9,104","8,701","3.15M","4.63%"
"03/01/2016","8,701","8,643","8,759","8,643","872.88K","0.67%"
"02/29/2016","8,643","8,816","8,816","8,643","1.12M","-0.67%"
"02/26/2016","8,701","8,759","8,874","8,701","1.10M","-0.66%"
"02/25/2016","8,759","8,932","8,989","8,759","1.58M","-1.94%"
"02/24/2016","8,932","8,874","8,989","8,759","494.96K","0.65%"
"02/23/2016","8,874","8,874","8,989","8,816","2.12M","1.31%"
"02/22/2016","8,759","8,586","8,759","8,586","1.06M","2.71%"
"02/19/2016","8,528","8,643","8,643","8,528","419.68K","-0.68%"
"02/18/2016","8,586","8,298","8,643","8,298","1.07M","3.47%"
"02/17/2016","8,298","8,355","8,413","8,298","730.88K","-0.68%"
"02/16/2016","8,355","8,355","8,355","8,240","636.08K","0.00%"
"02/15/2016","8,355","8,298","8,413","8,240","330.72K","-1.37%"
"02/05/2016","8,471","8,298","8,471","8,298","328.88K","2.08%"
"02/04/2016","8,298","8,298","8,413","8,298","370.56K","0.00%"
"02/03/2016","8,298","8,182","8,298","8,182","304.24K","0.00%"
"02/02/2016","8,298","8,240","8,355","8,240","410.48K","0.00%"
"02/01/2016","8,298","8,182","8,355","8,182","840.72K","0.00%"
"01/29/2016","8,298","8,067","8,298","8,067","1.19M","2.86%"
"01/28/2016","8,067","8,240","8,240","8,067","260.56K","-2.10%"
"01/27/2016","8,240","8,182","8,240","8,125","440.64K","0.71%"
"01/26/2016","8,182","8,182","8,240","8,067","473.20K","-1.40%"
"01/25/2016","8,298","8,182","8,298","8,010","1.40M","5.88%"
"01/22/2016","7,837","7,952","8,067","7,721","756.32K","-1.45%"
"01/21/2016","7,952","8,067","8,067","7,894","521.84K","-1.43%"
"01/20/2016","8,067","8,182","8,182","8,010","393.52K","-1.41%"
"01/19/2016","8,182","7,952","8,182","7,894","695.84K","2.89%"
"01/18/2016","7,952","8,298","8,298","7,779","1.78M","-4.82%"
"01/15/2016","8,355","8,471","8,471","8,355","826.72K","-1.37%"
"01/14/2016","8,471","8,471","8,528","8,355","1.42M","-1.34%"
"01/13/2016","8,586","8,701","8,701","8,586","466.40K","-0.66%"
"01/12/2016","8,643","8,413","8,643","8,413","580.16K","1.35%"
"01/11/2016","8,528","8,586","8,643","8,413","772.88K","-1.33%"
"01/08/2016","8,643","8,701","8,759","8,413","778.80K","-1.32%"
"01/07/2016","8,759","8,989","8,989","8,643","1.78M","-3.18%"
"01/06/2016","9,047","9,047","9,104","8,989","612.88K","-0.63%"
"01/05/2016","9,104","9,104","9,104","8,932","785.68K","0.00%"
"01/04/2016","9,104","9,047","9,277","8,989","3.17M","0.63%"
"12/31/2015","9,047","9,162","9,277","8,989","3.19M","-3.09%"
"12/30/2015","9,335","9,162","9,335","9,162","2.11M","1.89%"
"12/29/2015","9,162","9,104","9,220","9,104","879.28K","0.00%"
"12/28/2015","9,162","8,932","9,220","8,874","2.53M","2.58%"
"12/25/2015","8,932","9,104","9,104","8,932","413.28K","-1.89%"
"12/24/2015","9,104","9,047","9,104","8,989","458.64K","0.63%"
"12/23/2015","9,047","8,932","9,104","8,932","1.46M","0.65%"
"12/22/2015","8,989","9,047","9,104","8,874","1.89M","-1.26%"
"12/21/2015","9,104","8,989","9,104","8,932","749.92K","0.63%"
"12/18/2015","9,047","9,047","9,104","9,047","688.24K","-0.63%"
"12/17/2015","9,104","9,047","9,104","8,989","2.45M","0.63%"
"12/16/2015","9,047","8,874","9,162","8,816","2.44M","2.62%"
"12/15/2015","8,816","8,759","8,816","8,701","801.60K","0.65%"
"12/14/2015","8,759","8,643","8,759","8,586","424.72K","0.67%"
"12/11/2015","8,701","8,528","8,701","8,471","367.84K","2.03%"
"12/10/2015","8,528","8,701","8,759","8,528","412.72K","-1.33%"
"12/09/2015","8,643","8,759","8,874","8,586","796.48K","-2.60%"
"12/08/2015","8,874","8,643","8,989","8,528","888.08K","1.99%"
"12/07/2015","8,701","8,759","8,759","8,643","386.24K","-0.66%"
"12/04/2015","8,759","8,643","8,816","8,528","1.01M","0.00%"
"12/03/2015","8,759","8,759","8,874","8,701","285.92K","-0.65%"
"12/02/2015","8,816","8,643","8,874","8,643","339.36K","1.32%"
"12/01/2015","8,701","8,643","8,874","8,586","458.96K","0.67%"
"11/30/2015","8,643","8,874","8,932","8,586","1.59M","-3.24%"
"11/27/2015","8,932","9,335","9,392","8,874","3.07M","-4.32%"
"11/26/2015","9,335","9,565","9,565","9,335","1.60M","-1.82%"
"11/25/2015","9,508","9,450","9,565","9,220","1.31M","0.61%"
"11/24/2015","9,450","9,335","9,565","9,277","2.11M","1.23%"
"11/23/2015","9,335","9,277","9,392","9,220","1.79M","2.54%"
"11/20/2015","9,104","8,989","9,162","8,989","1.70M","1.28%"
"11/19/2015","8,989","9,047","9,047","8,932","904.08K","-0.64%"
"11/18/2015","9,047","8,932","9,047","8,874","562.16K","0.65%"
"11/17/2015","8,989","9,162","9,220","8,932","2.48M","-1.89%"
"11/16/2015","9,162","8,932","9,220","8,874","2.73M","1.92%"
"11/13/2015","8,989","8,759","9,104","8,759","2.32M","2.63%"
"11/12/2015","8,759","8,528","8,759","8,528","3.67M","2.71%"
"11/11/2015","8,528","8,471","8,528","8,413","559.20K","0.67%"
"11/10/2015","8,471","8,471","8,528","8,355","1.39M","-0.67%"
"11/09/2015","8,528","8,471","8,643","8,298","1.64M","1.37%"
"11/06/2015","8,413","8,586","8,586","8,355","971.28K","-2.66%"
"11/05/2015","8,643","8,413","8,759","8,298","1.66M","2.73%"
"11/04/2015","8,413","8,471","8,528","8,413","1.08M","-0.68%"
"11/03/2015","8,471","8,355","8,471","8,182","1.96M","0.69%"
"11/02/2015","8,413","8,528","8,528","8,298","1.63M","-1.35%"
"10/30/2015","8,528","8,413","8,643","8,413","2.87M","2.07%"
"10/29/2015","8,355","7,894","8,355","7,894","4.65M","6.61%"
"10/28/2015","7,837","7,721","7,837","7,721","464.32K","0.75%"
"10/27/2015","7,779","7,779","7,837","7,721","425.52K","-0.74%"
"10/26/2015","7,837","7,894","7,952","7,779","580.80K","0.00%"
"10/23/2015","7,837","7,779","7,952","7,779","460.72K","0.00%"
"10/22/2015","7,837","7,664","7,894","7,664","667.44K","1.50%"
"10/21/2015","7,721","7,952","7,952","7,721","983.84K","-2.90%"
"10/20/2015","7,952","8,125","8,125","7,894","890.72K","-2.13%"
"10/19/2015","8,125","8,182","8,182","8,010","691.52K","0.72%"
"10/16/2015","8,067","7,894","8,240","7,837","2.27M","2.19%"
"10/15/2015","7,894","7,779","7,952","7,779","1.23M","1.48%"
"10/14/2015","7,779","7,721","7,952","7,721","524.00K","0.75%"
"10/13/2015","7,721","7,606","8,010","7,549","1.10M","0.74%"
"10/12/2015","7,664","7,837","7,894","7,606","920.56K","-2.21%"
"10/09/2015","7,837","8,067","8,067","7,721","806.96K","-2.85%"
"10/08/2015","8,067","7,721","8,125","7,721","1.45M","6.06%"
"10/07/2015","7,606","7,606","7,779","7,549","1.06M","1.54%"
"10/06/2015","7,491","7,260","7,606","7,260","1.06M","4.00%"
"10/05/2015","7,203","7,145","7,203","7,030","449.36K","0.81%"
"10/02/2015","7,145","7,088","7,145","7,030","201.28K","0.80%"
"10/01/2015","7,088","7,030","7,088","6,972","145.68K","0.83%"
"09/30/2015","7,030","7,030","7,145","6,972","280.40K","0.83%"
"09/29/2015","6,972","6,972","7,030","6,972","99.92K","-1.64%"
"09/28/2015","7,088","7,088","7,145","7,030","207.04K","-0.80%"
"09/25/2015","7,145","7,145","7,145","7,088","275.76K","0.80%"
"09/24/2015","7,088","7,203","7,203","7,088","112.00K","-1.60%"
"09/23/2015","7,203","7,260","7,260","7,145","148.64K","-0.79%"
"09/22/2015","7,260","7,433","7,433","7,203","344.80K","-0.79%"
"09/21/2015","7,318","6,972","7,318","6,972","618.72K","4.96%"
"09/18/2015","6,972","7,030","7,030","6,972","298.48K","0.82%"
"09/17/2015","6,915","7,030","7,030","6,857","136.56K","1.71%"
"09/16/2015","6,799","6,799","6,857","6,742","381.76K","0.00%"
"09/15/2015","6,799","6,972","6,972","6,799","408.96K","-2.48%"
"09/14/2015","6,972","7,088","7,088","6,915","151.04K","-0.83%"
"09/11/2015","7,030","7,088","7,088","7,030","206.64K","-0.82%"
"09/10/2015","7,088","7,030","7,145","6,972","204.00K","0.00%"
"09/09/2015","7,088","7,260","7,260","7,030","158.32K","-0.80%"
"09/08/2015","7,145","7,030","7,260","7,030","100.00K","1.64%"
"09/07/2015","7,030","7,260","7,260","7,030","324.96K","-3.17%"
"09/04/2015","7,260","7,318","7,318","7,203","184.24K","-0.79%"
"09/03/2015","7,318","7,318","7,318","7,203","263.20K","-1.55%"
"09/01/2015","7,433","7,721","7,721","7,433","250.56K","-2.27%"
"08/31/2015","7,606","7,664","7,837","7,491","708.88K","2.33%"
"08/28/2015","7,433","7,318","7,549","7,318","898.80K","1.57%"
"08/27/2015","7,318","7,433","7,491","7,260","1.11M","1.60%"
"08/26/2015","7,203","7,203","7,318","7,203","345.28K","0.00%"
"08/25/2015","7,203","6,972","7,318","6,799","751.12K","3.31%"
"08/24/2015","6,972","7,203","7,203","6,915","1.16M","-6.20%"
"08/21/2015","7,433","7,549","7,549","7,145","712.72K","-1.54%"
"08/20/2015","7,549","7,837","7,837","7,549","538.40K","-4.37%"
"08/19/2015","7,894","8,067","8,067","7,779","411.36K","-2.14%"
"08/18/2015","8,067","8,182","8,182","8,010","171.12K","-0.71%"
"08/17/2015","8,125","8,182","8,240","8,067","166.88K","-0.70%"
"08/14/2015","8,182","8,182","8,240","8,125","339.60K","0.00%"
"08/13/2015","8,182","8,125","8,240","8,125","239.92K","0.00%"
"08/12/2015","8,182","8,298","8,298","8,125","420.56K","-1.40%"
"08/11/2015","8,298","8,298","8,298","8,240","208.32K","0.00%"
"08/10/2015","8,298","8,240","8,355","8,182","661.84K","1.42%"
"08/07/2015","8,182","8,182","8,240","8,182","295.52K","-0.70%"
"08/06/2015","8,240","8,240","8,240","8,182","221.44K","-0.70%"
"08/05/2015","8,298","8,182","8,298","8,182","78.00K","1.42%"
"08/04/2015","8,182","8,298","8,298","8,182","415.44K","-0.70%"
"08/03/2015","8,240","8,355","8,355","8,182","572.16K","0.00%"
"07/31/2015","8,240","8,298","8,413","8,240","593.60K","-1.38%"
"07/30/2015","8,355","8,355","8,413","8,298","239.20K","0.00%"
"07/29/2015","8,355","8,413","8,471","8,355","394.88K","-1.37%"
"07/28/2015","8,471","8,643","8,643","8,471","274.00K","-0.67%"
"07/27/2015","8,528","8,643","8,643","8,413","340.80K","-1.33%"
"07/24/2015","8,643","8,355","8,701","8,240","1.82M","5.63%"
"07/23/2015","8,182","8,182","8,240","8,125","321.12K","0.00%"
"07/22/2015","8,182","8,240","8,298","8,182","325.68K","-0.70%"
"07/21/2015","8,240","8,298","8,298","8,182","320.72K","-2.06%"
"07/20/2015","8,413","8,298","8,413","8,298","186.64K","0.00%"
"07/17/2015","8,413","8,471","8,471","8,355","140.48K","-0.68%"
"07/16/2015","8,471","8,471","8,471","8,413","79.84K","0.69%"
"07/15/2015","8,413","8,471","8,471","8,298","199.76K","-0.68%"
"07/14/2015","8,471","8,413","8,471","8,413","281.44K","0.69%"
"07/13/2015","8,413","8,586","8,586","8,413","245.04K","-2.01%"
"07/10/2015","8,586","8,471","8,586","8,471","203.52K","0.00%"
"07/09/2015","8,586","8,528","8,586","8,471","258.96K","0.00%"
"07/08/2015","8,586","8,528","8,586","8,471","315.44K","0.68%"
"07/07/2015","8,528","8,586","8,643","8,528","740.08K","0.00%"
"07/06/2015","8,528","8,528","8,586","8,528","759.44K","0.00%"
"07/03/2015","8,528","8,471","8,643","8,471","591.28K","0.67%"
"07/02/2015","8,471","8,528","8,528","8,471","261.44K","0.00%"
